ticker,from_date,to_date,from_direction,to_direction,transition_changed
XLF,2022-07-08,2022-07-15,LH/LL,LH/LL,False
XLF,2022-07-15,2022-07-22,LH/LL,LH/LL,False
XLF,2022-07-22,2022-07-29,LH/LL,LH/LL,False
XLF,2022-07-29,2022-08-05,LH/LL,LH/LL,False
XLF,2022-08-05,2022-08-12,LH/LL,LH/LL,False
XLF,2022-08-12,2022-08-19,LH/LL,LH/LL,False
XLF,2022-08-19,2022-08-26,LH/LL,TRANSITION,True
XLF,2022-08-26,2022-09-02,TRANSITION,HH/HL,True
XLF,2022-09-02,2022-09-09,HH/HL,HH/HL,False
XLF,2022-09-09,2022-09-16,HH/HL,HH/HL,False
XLF,2022-09-16,2022-09-23,HH/HL,HH/HL,False
XLF,2022-09-23,2022-09-30,HH/HL,HH/HL,False
XLF,2022-09-30,2022-10-07,HH/HL,HH/HL,False
XLF,2022-10-07,2022-10-14,HH/HL,HH/HL,False
XLF,2022-10-14,2022-10-21,HH/HL,HH/HL,False
XLF,2022-10-21,2022-10-28,HH/HL,HH/HL,False
XLF,2022-10-28,2022-11-04,HH/HL,HH/HL,False
XLF,2022-11-04,2022-11-11,HH/HL,HH/HL,False
XLF,2022-11-11,2022-11-18,HH/HL,HH/HL,False
XLF,2022-11-18,2022-11-25,HH/HL,HH/HL,False
XLF,2022-11-25,2022-12-02,HH/HL,TRANSITION,True
XLF,2022-12-02,2022-12-09,TRANSITION,TRANSITION,False
XLF,2022-12-09,2022-12-16,TRANSITION,LH/LL,True
XLF,2022-12-16,2022-12-23,LH/LL,LH/LL,False
XLF,2022-12-23,2022-12-30,LH/LL,LH/LL,False
XLF,2022-12-30,2023-01-06,LH/LL,TRANSITION,True
XLF,2023-01-06,2023-01-13,TRANSITION,HH/HL,True
XLF,2023-01-13,2023-01-20,HH/HL,HH/HL,False
XLF,2023-01-20,2023-01-27,HH/HL,HH/HL,False
XLF,2023-01-27,2023-02-03,HH/HL,TRANSITION,True
XLF,2023-02-03,2023-02-10,TRANSITION,TRANSITION,False
XLF,2023-02-10,2023-02-17,TRANSITION,LH/LL,True
XLF,2023-02-17,2023-02-24,LH/LL,LH/LL,False
XLF,2023-02-24,2023-03-03,LH/LL,TRANSITION,True
XLF,2023-03-03,2023-03-10,TRANSITION,TRANSITION,False
XLF,2023-03-10,2023-03-17,TRANSITION,TRANSITION,False
XLF,2023-03-17,2023-03-24,TRANSITION,LH/LL,True
XLF,2023-03-24,2023-03-31,LH/LL,LH/LL,False
XLF,2023-03-31,2023-04-07,LH/LL,LH/LL,False
XLF,2023-04-07,2023-04-14,LH/LL,LH/LL,False
XLF,2023-04-14,2023-04-21,LH/LL,LH/LL,False
XLF,2023-04-21,2023-04-28,LH/LL,LH/LL,False
XLF,2023-04-28,2023-05-05,LH/LL,HH/HL,True
XLF,2023-05-05,2023-05-12,HH/HL,TRANSITION,True
XLF,2023-05-12,2023-05-19,TRANSITION,LH/LL,True
XLF,2023-05-19,2023-05-26,LH/LL,LH/LL,False
XLF,2023-05-26,2023-06-02,LH/LL,LH/LL,False
XLF,2023-06-02,2023-06-09,LH/LL,LH/LL,False
XLF,2023-06-09,2023-06-16,LH/LL,LH/LL,False
XLF,2023-06-16,2023-06-23,LH/LL,LH/LL,False
XLF,2023-06-23,2023-06-30,LH/LL,LH/LL,False
XLF,2023-06-30,2023-07-07,LH/LL,LH/LL,False
XLF,2023-07-07,2023-07-14,LH/LL,LH/LL,False
XLF,2023-07-14,2023-07-21,LH/LL,HH/HL,True
XLF,2023-07-21,2023-07-28,HH/HL,HH/HL,False
XLF,2023-07-28,2023-08-04,HH/HL,HH/HL,False
XLF,2023-08-04,2023-08-11,HH/HL,HH/HL,False
XLF,2023-08-11,2023-08-18,HH/HL,HH/HL,False
XLF,2023-08-18,2023-08-25,HH/HL,HH/HL,False
XLF,2023-08-25,2023-09-01,HH/HL,HH/HL,False
XLF,2023-09-01,2023-09-08,HH/HL,LH/LL,True
XLF,2023-09-08,2023-09-15,LH/LL,LH/LL,False
XLF,2023-09-15,2023-09-22,LH/LL,LH/LL,False
XLF,2023-09-22,2023-09-29,LH/LL,TRANSITION,True
XLF,2023-09-29,2023-10-06,TRANSITION,HH/HL,True
XLF,2023-10-06,2023-10-13,HH/HL,TRANSITION,True
XLF,2023-10-13,2023-10-20,TRANSITION,LH/LL,True
XLF,2023-10-20,2023-10-27,LH/LL,LH/LL,False
XLF,2023-10-27,2023-11-03,LH/LL,LH/LL,False
XLF,2023-11-03,2023-11-10,LH/LL,LH/LL,False
XLF,2023-11-10,2023-11-17,LH/LL,HH/HL,True
XLF,2023-11-17,2023-11-24,HH/HL,HH/HL,False
XLF,2023-11-24,2023-12-01,HH/HL,HH/HL,False
XLF,2023-12-01,2023-12-08,HH/HL,HH/HL,False
XLF,2023-12-08,2023-12-15,HH/HL,HH/HL,False
XLF,2023-12-15,2023-12-22,HH/HL,HH/HL,False
XLF,2023-12-22,2023-12-29,HH/HL,HH/HL,False
XLF,2023-12-29,2024-01-05,HH/HL,HH/HL,False
XLF,2024-01-05,2024-01-12,HH/HL,HH/HL,False
XLF,2024-01-12,2024-01-19,HH/HL,HH/HL,False
XLF,2024-01-19,2024-01-26,HH/HL,HH/HL,False
XLF,2024-01-26,2024-02-02,HH/HL,LH/LL,True
XLF,2024-02-02,2024-02-09,LH/LL,LH/LL,False
XLF,2024-02-09,2024-02-16,LH/LL,LH/LL,False
XLF,2024-02-16,2024-02-23,LH/LL,LH/LL,False
XLF,2024-02-23,2024-03-01,LH/LL,TRANSITION,True
XLF,2024-03-01,2024-03-08,TRANSITION,HH/HL,True
XLF,2024-03-08,2024-03-15,HH/HL,HH/HL,False
XLF,2024-03-15,2024-03-22,HH/HL,HH/HL,False
XLF,2024-03-22,2024-03-29,HH/HL,HH/HL,False
XLF,2024-03-29,2024-04-05,HH/HL,HH/HL,False
XLF,2024-04-05,2024-04-12,HH/HL,TRANSITION,True
XLF,2024-04-12,2024-04-19,TRANSITION,TRANSITION,False
XLF,2024-04-19,2024-04-26,TRANSITION,TRANSITION,False
XLF,2024-04-26,2024-05-03,TRANSITION,TRANSITION,False
XLF,2024-05-03,2024-05-10,TRANSITION,HH/HL,True
XLF,2024-05-10,2024-05-17,HH/HL,TRANSITION,True
XLF,2024-05-17,2024-05-24,TRANSITION,TRANSITION,False
XLF,2024-05-24,2024-05-31,TRANSITION,TRANSITION,False
XLF,2024-05-31,2024-06-07,TRANSITION,LH/LL,True
XLF,2024-06-07,2024-06-14,LH/LL,LH/LL,False
XLF,2024-06-14,2024-06-21,LH/LL,LH/LL,False
XLF,2024-06-21,2024-06-28,LH/LL,LH/LL,False
XLF,2024-06-28,2024-07-05,LH/LL,LH/LL,False
XLF,2024-07-05,2024-07-12,LH/LL,TRANSITION,True
XLF,2024-07-12,2024-07-19,TRANSITION,TRANSITION,False
XLF,2024-07-19,2024-07-26,TRANSITION,HH/HL,True
XLF,2024-07-26,2024-08-02,HH/HL,HH/HL,False
XLF,2024-08-02,2024-08-09,HH/HL,HH/HL,False
XLF,2024-08-09,2024-08-16,HH/HL,HH/HL,False
XLF,2024-08-16,2024-08-23,HH/HL,TRANSITION,True
XLF,2024-08-23,2024-08-30,TRANSITION,HH/HL,True
XLF,2024-08-30,2024-09-06,HH/HL,HH/HL,False
XLF,2024-09-06,2024-09-13,HH/HL,HH/HL,False
XLF,2024-09-13,2024-09-20,HH/HL,HH/HL,False
XLF,2024-09-20,2024-09-27,HH/HL,HH/HL,False
XLF,2024-09-27,2024-10-04,HH/HL,TRANSITION,True
XLF,2024-10-04,2024-10-11,TRANSITION,TRANSITION,False
XLF,2024-10-11,2024-10-18,TRANSITION,LH/LL,True
XLF,2024-10-18,2024-10-25,LH/LL,TRANSITION,True
XLF,2024-10-25,2024-11-01,TRANSITION,HH/HL,True
XLF,2024-11-01,2024-11-08,HH/HL,HH/HL,False
XLF,2024-11-08,2024-11-15,HH/HL,HH/HL,False
XLF,2024-11-15,2024-11-22,HH/HL,HH/HL,False
XLF,2024-11-22,2024-11-29,HH/HL,HH/HL,False
XLF,2024-11-29,2024-12-06,HH/HL,HH/HL,False
XLF,2024-12-06,2024-12-13,HH/HL,HH/HL,False
XLF,2024-12-13,2024-12-20,HH/HL,HH/HL,False
XLF,2024-12-20,2024-12-27,HH/HL,LH/LL,True
XLF,2024-12-27,2025-01-03,LH/LL,LH/LL,False
XLF,2025-01-03,2025-01-10,LH/LL,LH/LL,False
XLF,2025-01-10,2025-01-17,LH/LL,LH/LL,False
XLF,2025-01-17,2025-01-24,LH/LL,TRANSITION,True
XLF,2025-01-24,2025-01-31,TRANSITION,TRANSITION,False
XLF,2025-01-31,2025-02-07,TRANSITION,HH/HL,True
XLF,2025-02-07,2025-02-14,HH/HL,HH/HL,False
XLF,2025-02-14,2025-02-21,HH/HL,HH/HL,False
XLF,2025-02-21,2025-02-28,HH/HL,HH/HL,False
XLF,2025-02-28,2025-03-07,HH/HL,HH/HL,False
XLF,2025-03-07,2025-03-14,HH/HL,HH/HL,False
XLF,2025-03-14,2025-03-21,HH/HL,HH/HL,False
XLF,2025-03-21,2025-03-28,HH/HL,HH/HL,False
XLF,2025-03-28,2025-04-04,HH/HL,HH/HL,False
XLF,2025-04-04,2025-04-11,HH/HL,HH/HL,False
XLF,2025-04-11,2025-04-18,HH/HL,HH/HL,False
XLF,2025-04-18,2025-04-25,HH/HL,HH/HL,False
XLF,2025-04-25,2025-05-02,HH/HL,HH/HL,False
XLF,2025-05-02,2025-05-09,HH/HL,TRANSITION,True
XLF,2025-05-09,2025-05-16,TRANSITION,LH/LL,True
XLF,2025-05-16,2025-05-23,LH/LL,LH/LL,False
XLF,2025-05-23,2025-05-30,LH/LL,LH/LL,False
XLF,2025-05-30,2025-06-06,LH/LL,LH/LL,False
XLF,2025-06-06,2025-06-13,LH/LL,LH/LL,False
XLF,2025-06-13,2025-06-20,LH/LL,LH/LL,False
XLF,2025-06-20,2025-06-27,LH/LL,LH/LL,False
XLF,2025-06-27,2025-07-04,LH/LL,LH/LL,False
XLF,2025-07-04,2025-07-11,LH/LL,LH/LL,False
XLF,2025-07-11,2025-07-18,LH/LL,LH/LL,False
XLF,2025-07-18,2025-07-25,LH/LL,LH/LL,False
XLF,2025-07-25,2025-08-01,LH/LL,LH/LL,False
XLF,2025-08-01,2025-08-08,LH/LL,LH/LL,False
XLF,2025-08-08,2025-08-15,LH/LL,LH/LL,False
XLF,2025-08-15,2025-08-22,LH/LL,LH/LL,False
XLF,2025-08-22,2025-08-29,LH/LL,LH/LL,False
XLF,2025-08-29,2025-09-05,LH/LL,TRANSITION,True
XLF,2025-09-05,2025-09-12,TRANSITION,TRANSITION,False
XLF,2025-09-12,2025-09-19,TRANSITION,HH/HL,True
XLF,2025-09-19,2025-09-26,HH/HL,TRANSITION,True
XLF,2025-09-26,2025-10-03,TRANSITION,LH/LL,True
XLF,2025-10-03,2025-10-10,LH/LL,LH/LL,False
XLF,2025-10-10,2025-10-17,LH/LL,LH/LL,False
XLF,2025-10-17,2025-10-24,LH/LL,LH/LL,False
XLF,2025-10-24,2025-10-31,LH/LL,LH/LL,False
XLF,2025-10-31,2025-11-07,LH/LL,LH/LL,False
XLF,2025-11-07,2025-11-14,LH/LL,LH/LL,False
XLF,2025-11-14,2025-11-21,LH/LL,LH/LL,False
XLF,2025-11-21,2025-11-28,LH/LL,TRANSITION,True
XLF,2025-11-28,2025-12-05,TRANSITION,TRANSITION,False
XLF,2025-12-05,2025-12-12,TRANSITION,HH/HL,True
XLF,2025-12-12,2025-12-19,HH/HL,HH/HL,False
XLF,2025-12-19,2025-12-26,HH/HL,HH/HL,False
XLF,2025-12-26,2026-01-02,HH/HL,HH/HL,False
XLF,2026-01-02,2026-01-09,HH/HL,HH/HL,False
XLF,2026-01-09,2026-01-16,HH/HL,HH/HL,False
XLF,2026-01-16,2026-01-23,HH/HL,LH/LL,True
XLF,2026-01-23,2026-01-30,LH/LL,LH/LL,False
XLF,2026-01-30,2026-02-06,LH/LL,LH/LL,False
XLF,2026-02-06,2026-02-13,LH/LL,LH/LL,False
XLF,2026-02-13,2026-02-20,LH/LL,LH/LL,False
XLF,2026-02-20,2026-02-27,LH/LL,LH/LL,False
XLF,2026-02-27,2026-03-06,LH/LL,LH/LL,False
XLF,2026-03-06,2026-03-13,LH/LL,LH/LL,False
XLF,2026-03-13,2026-03-20,LH/LL,LH/LL,False
XLF,2026-03-20,2026-03-27,LH/LL,LH/LL,False
XLF,2026-03-27,2026-04-03,LH/LL,LH/LL,False
XLF,2026-04-03,2026-04-10,LH/LL,TRANSITION,True
XLF,2026-04-10,2026-04-17,TRANSITION,HH/HL,True
XLI,2010-02-26,2010-03-05,HH/HL,HH/HL,False
XLI,2010-03-05,2010-03-12,HH/HL,HH/HL,False
XLI,2010-03-12,2010-03-19,HH/HL,HH/HL,False
XLI,2010-03-19,2010-03-26,HH/HL,HH/HL,False
XLI,2010-03-26,2010-04-02,HH/HL,HH/HL,False
XLI,2010-04-02,2010-04-09,HH/HL,HH/HL,False
XLI,2010-04-09,2010-04-16,HH/HL,HH/HL,False
XLI,2010-04-16,2010-04-23,HH/HL,HH/HL,False
XLI,2010-04-23,2010-04-30,HH/HL,HH/HL,False
XLI,2010-04-30,2010-05-07,HH/HL,HH/HL,False
XLI,2010-05-07,2010-05-14,HH/HL,HH/HL,False
XLI,2010-05-14,2010-05-21,HH/HL,HH/HL,False
XLI,2010-05-21,2010-05-28,HH/HL,TRANSITION,True
XLI,2010-05-28,2010-06-04,TRANSITION,LH/LL,True
XLI,2010-06-04,2010-06-11,LH/LL,LH/LL,False
XLI,2010-06-11,2010-06-18,LH/LL,LH/LL,False
XLI,2010-06-18,2010-06-25,LH/LL,LH/LL,False
XLI,2010-06-25,2010-07-02,LH/LL,LH/LL,False
XLI,2010-07-02,2010-07-09,LH/LL,LH/LL,False
XLI,2010-07-09,2010-07-16,LH/LL,LH/LL,False
XLI,2010-07-16,2010-07-23,LH/LL,TRANSITION,True
XLI,2010-07-23,2010-07-30,TRANSITION,TRANSITION,False
XLI,2010-07-30,2010-08-06,TRANSITION,TRANSITION,False
XLI,2010-08-06,2010-08-13,TRANSITION,HH/HL,True
XLI,2010-08-13,2010-08-20,HH/HL,HH/HL,False
XLI,2010-08-20,2010-08-27,HH/HL,TRANSITION,True
XLI,2010-08-27,2010-09-03,TRANSITION,TRANSITION,False
XLI,2010-09-03,2010-09-10,TRANSITION,LH/LL,True
XLI,2010-09-10,2010-09-17,LH/LL,LH/LL,False
XLI,2010-09-17,2010-09-24,LH/LL,TRANSITION,True
XLI,2010-09-24,2010-10-01,TRANSITION,HH/HL,True
XLI,2010-10-01,2010-10-08,HH/HL,HH/HL,False
XLI,2010-10-08,2010-10-15,HH/HL,HH/HL,False
XLI,2010-10-15,2010-10-22,HH/HL,HH/HL,False
XLI,2010-10-22,2010-10-29,HH/HL,TRANSITION,True
XLI,2010-10-29,2010-11-05,TRANSITION,LH/LL,True
XLI,2010-11-05,2010-11-12,LH/LL,LH/LL,False
XLI,2010-11-12,2010-11-19,LH/LL,LH/LL,False
XLI,2010-11-19,2010-11-26,LH/LL,LH/LL,False
XLI,2010-11-26,2010-12-03,LH/LL,TRANSITION,True
XLI,2010-12-03,2010-12-10,TRANSITION,HH/HL,True
XLI,2010-12-10,2010-12-17,HH/HL,HH/HL,False
XLI,2010-12-17,2010-12-24,HH/HL,HH/HL,False
XLI,2010-12-24,2010-12-31,HH/HL,HH/HL,False
XLI,2010-12-31,2011-01-07,HH/HL,HH/HL,False
XLI,2011-01-07,2011-01-14,HH/HL,TRANSITION,True
XLI,2011-01-14,2011-01-21,TRANSITION,HH/HL,True
XLI,2011-01-21,2011-01-28,HH/HL,HH/HL,False
XLI,2011-01-28,2011-02-04,HH/HL,HH/HL,False
XLI,2011-02-04,2011-02-11,HH/HL,HH/HL,False
XLI,2011-02-11,2011-02-18,HH/HL,HH/HL,False
XLI,2011-02-18,2011-02-25,HH/HL,HH/HL,False
XLI,2011-02-25,2011-03-04,HH/HL,HH/HL,False
XLI,2011-03-04,2011-03-11,HH/HL,LH/LL,True
XLI,2011-03-11,2011-03-18,LH/LL,LH/LL,False
XLI,2011-03-18,2011-03-25,LH/LL,LH/LL,False
XLI,2011-03-25,2011-04-01,LH/LL,HH/HL,True
XLI,2011-04-01,2011-04-08,HH/HL,HH/HL,False
XLI,2011-04-08,2011-04-15,HH/HL,HH/HL,False
XLI,2011-04-15,2011-04-22,HH/HL,HH/HL,False
XLI,2011-04-22,2011-04-29,HH/HL,TRANSITION,True
XLI,2011-04-29,2011-05-06,TRANSITION,LH/LL,True
XLI,2011-05-06,2011-05-13,LH/LL,LH/LL,False
XLI,2011-05-13,2011-05-20,LH/LL,LH/LL,False
XLI,2011-05-20,2011-05-27,LH/LL,TRANSITION,True
XLI,2011-05-27,2011-06-03,TRANSITION,LH/LL,True
XLI,2011-06-03,2011-06-10,LH/LL,LH/LL,False
XLI,2011-06-10,2011-06-17,LH/LL,LH/LL,False
XLI,2011-06-17,2011-06-24,LH/LL,LH/LL,False
XLI,2011-06-24,2011-07-01,LH/LL,TRANSITION,True
XLI,2011-07-01,2011-07-08,TRANSITION,HH/HL,True
XLI,2011-07-08,2011-07-15,HH/HL,HH/HL,False
XLI,2011-07-15,2011-07-22,HH/HL,TRANSITION,True
XLI,2011-07-22,2011-07-29,TRANSITION,LH/LL,True
XLI,2011-07-29,2011-08-05,LH/LL,LH/LL,False
XLI,2011-08-05,2011-08-12,LH/LL,LH/LL,False
XLI,2011-08-12,2011-08-19,LH/LL,LH/LL,False
XLI,2011-08-19,2011-08-26,LH/LL,LH/LL,False
XLI,2011-08-26,2011-09-02,LH/LL,LH/LL,False
XLI,2011-09-02,2011-09-09,LH/LL,LH/LL,False
XLI,2011-09-09,2011-09-16,LH/LL,TRANSITION,True
XLI,2011-09-16,2011-09-23,TRANSITION,LH/LL,True
XLI,2011-09-23,2011-09-30,LH/LL,LH/LL,False
XLI,2011-09-30,2011-10-07,LH/LL,TRANSITION,True
XLI,2011-10-07,2011-10-14,TRANSITION,LH/LL,True
XLI,2011-10-14,2011-10-21,LH/LL,HH/HL,True
XLI,2011-10-21,2011-10-28,HH/HL,HH/HL,False
XLI,2011-10-28,2011-11-04,HH/HL,HH/HL,False
XLI,2011-11-04,2011-11-11,HH/HL,HH/HL,False
XLI,2011-11-11,2011-11-18,HH/HL,HH/HL,False
XLI,2011-11-18,2011-11-25,HH/HL,HH/HL,False
XLI,2011-11-25,2011-12-02,HH/HL,HH/HL,False
XLI,2011-12-02,2011-12-09,HH/HL,HH/HL,False
XLI,2011-12-09,2011-12-16,HH/HL,HH/HL,False
XLI,2011-12-16,2011-12-23,HH/HL,HH/HL,False
XLI,2011-12-23,2011-12-30,HH/HL,TRANSITION,True
XLI,2011-12-30,2012-01-06,TRANSITION,HH/HL,True
XLI,2012-01-06,2012-01-13,HH/HL,HH/HL,False
XLI,2012-01-13,2012-01-20,HH/HL,HH/HL,False
XLI,2012-01-20,2012-01-27,HH/HL,HH/HL,False
XLI,2012-01-27,2012-02-03,HH/HL,HH/HL,False
XLI,2012-02-03,2012-02-10,HH/HL,HH/HL,False
XLI,2012-02-10,2012-02-17,HH/HL,HH/HL,False
XLI,2012-02-17,2012-02-24,HH/HL,HH/HL,False
XLI,2012-02-24,2012-03-02,HH/HL,LH/LL,True
XLI,2012-03-02,2012-03-09,LH/LL,LH/LL,False
XLI,2012-03-09,2012-03-16,LH/LL,LH/LL,False
XLI,2012-03-16,2012-03-23,LH/LL,LH/LL,False
XLI,2012-03-23,2012-03-30,LH/LL,LH/LL,False
XLI,2012-03-30,2012-04-06,LH/LL,LH/LL,False
XLI,2012-04-06,2012-04-13,LH/LL,LH/LL,False
XLI,2012-04-13,2012-04-20,LH/LL,LH/LL,False
XLI,2012-04-20,2012-04-27,LH/LL,LH/LL,False
XLI,2012-04-27,2012-05-04,LH/LL,TRANSITION,True
XLI,2012-05-04,2012-05-11,TRANSITION,TRANSITION,False
XLI,2012-05-11,2012-05-18,TRANSITION,LH/LL,True
XLI,2012-05-18,2012-05-25,LH/LL,LH/LL,False
XLI,2012-05-25,2012-06-01,LH/LL,LH/LL,False
XLI,2012-06-01,2012-06-08,LH/LL,LH/LL,False
XLI,2012-06-08,2012-06-15,LH/LL,LH/LL,False
XLI,2012-06-15,2012-06-22,LH/LL,LH/LL,False
XLI,2012-06-22,2012-06-29,LH/LL,LH/LL,False
XLI,2012-06-29,2012-07-06,LH/LL,LH/LL,False
XLI,2012-07-06,2012-07-13,LH/LL,LH/LL,False
XLI,2012-07-13,2012-07-20,LH/LL,LH/LL,False
XLI,2012-07-20,2012-07-27,LH/LL,LH/LL,False
XLI,2012-07-27,2012-08-03,LH/LL,LH/LL,False
XLI,2012-08-03,2012-08-10,LH/LL,TRANSITION,True
XLI,2012-08-10,2012-08-17,TRANSITION,TRANSITION,False
XLI,2012-08-17,2012-08-24,TRANSITION,HH/HL,True
XLI,2012-08-24,2012-08-31,HH/HL,HH/HL,False
XLI,2012-08-31,2012-09-07,HH/HL,TRANSITION,True
XLI,2012-09-07,2012-09-14,TRANSITION,LH/LL,True
XLI,2012-09-14,2012-09-21,LH/LL,LH/LL,False
XLI,2012-09-21,2012-09-28,LH/LL,LH/LL,False
XLI,2012-09-28,2012-10-05,LH/LL,LH/LL,False
XLI,2012-10-05,2012-10-12,LH/LL,LH/LL,False
XLI,2012-10-12,2012-10-19,LH/LL,TRANSITION,True
XLI,2012-10-19,2012-10-26,TRANSITION,HH/HL,True
XLI,2012-10-26,2012-11-02,HH/HL,HH/HL,False
XLI,2012-11-02,2012-11-09,HH/HL,HH/HL,False
XLI,2012-11-09,2012-11-16,HH/HL,HH/HL,False
XLI,2012-11-16,2012-11-23,HH/HL,HH/HL,False
XLI,2012-11-23,2012-11-30,HH/HL,HH/HL,False
XLI,2012-11-30,2012-12-07,HH/HL,HH/HL,False
XLI,2012-12-07,2012-12-14,HH/HL,HH/HL,False
XLI,2012-12-14,2012-12-21,HH/HL,HH/HL,False
XLI,2012-12-21,2012-12-28,HH/HL,HH/HL,False
XLI,2012-12-28,2013-01-04,HH/HL,HH/HL,False
XLI,2013-01-04,2013-01-11,HH/HL,HH/HL,False
XLI,2013-01-11,2013-01-18,HH/HL,HH/HL,False
XLI,2013-01-18,2013-01-25,HH/HL,HH/HL,False
XLI,2013-01-25,2013-02-01,HH/HL,HH/HL,False
XLI,2013-02-01,2013-02-08,HH/HL,HH/HL,False
XLI,2013-02-08,2013-02-15,HH/HL,HH/HL,False
XLI,2013-02-15,2013-02-22,HH/HL,HH/HL,False
XLI,2013-02-22,2013-03-01,HH/HL,HH/HL,False
XLI,2013-03-01,2013-03-08,HH/HL,HH/HL,False
XLI,2013-03-08,2013-03-15,HH/HL,TRANSITION,True
XLI,2013-03-15,2013-03-22,TRANSITION,LH/LL,True
XLI,2013-03-22,2013-03-29,LH/LL,LH/LL,False
XLI,2013-03-29,2013-04-05,LH/LL,LH/LL,False
XLI,2013-04-05,2013-04-12,LH/LL,LH/LL,False
XLI,2013-04-12,2013-04-19,LH/LL,LH/LL,False
XLI,2013-04-19,2013-04-26,LH/LL,LH/LL,False
XLI,2013-04-26,2013-05-03,LH/LL,LH/LL,False
XLI,2013-05-03,2013-05-10,LH/LL,LH/LL,False
XLI,2013-05-10,2013-05-17,LH/LL,TRANSITION,True
XLI,2013-05-17,2013-05-24,TRANSITION,HH/HL,True
XLI,2013-05-24,2013-05-31,HH/HL,HH/HL,False
XLI,2013-05-31,2013-06-07,HH/HL,HH/HL,False
XLI,2013-06-07,2013-06-14,HH/HL,HH/HL,False
XLI,2013-06-14,2013-06-21,HH/HL,HH/HL,False
XLI,2013-06-21,2013-06-28,HH/HL,TRANSITION,True
XLI,2013-06-28,2013-07-05,TRANSITION,TRANSITION,False
XLI,2013-07-05,2013-07-12,TRANSITION,TRANSITION,False
XLI,2013-07-12,2013-07-19,TRANSITION,TRANSITION,False
XLI,2013-07-19,2013-07-26,TRANSITION,TRANSITION,False
XLI,2013-07-26,2013-08-02,TRANSITION,TRANSITION,False
XLI,2013-08-02,2013-08-09,TRANSITION,HH/HL,True
XLI,2013-08-09,2013-08-16,HH/HL,HH/HL,False
XLI,2013-08-16,2013-08-23,HH/HL,HH/HL,False
XLI,2013-08-23,2013-08-30,HH/HL,HH/HL,False
XLI,2013-08-30,2013-09-06,HH/HL,HH/HL,False
XLI,2013-09-06,2013-09-13,HH/HL,HH/HL,False
XLI,2013-09-13,2013-09-20,HH/HL,HH/HL,False
XLI,2013-09-20,2013-09-27,HH/HL,HH/HL,False
XLI,2013-09-27,2013-10-04,HH/HL,HH/HL,False
XLI,2013-10-04,2013-10-11,HH/HL,HH/HL,False
XLI,2013-10-11,2013-10-18,HH/HL,HH/HL,False
XLI,2013-10-18,2013-10-25,HH/HL,HH/HL,False
XLI,2013-10-25,2013-11-01,HH/HL,HH/HL,False
XLI,2013-11-01,2013-11-08,HH/HL,TRANSITION,True
XLI,2013-11-08,2013-11-15,TRANSITION,HH/HL,True
XLI,2013-11-15,2013-11-22,HH/HL,HH/HL,False
XLI,2013-11-22,2013-11-29,HH/HL,HH/HL,False
XLI,2013-11-29,2013-12-06,HH/HL,TRANSITION,True
XLI,2013-12-06,2013-12-13,TRANSITION,HH/HL,True
XLI,2013-12-13,2013-12-20,HH/HL,HH/HL,False
XLI,2013-12-20,2013-12-27,HH/HL,HH/HL,False
XLI,2013-12-27,2014-01-03,HH/HL,HH/HL,False
XLI,2014-01-03,2014-01-10,HH/HL,HH/HL,False
XLI,2014-01-10,2014-01-17,HH/HL,HH/HL,False
XLI,2014-01-17,2014-01-24,HH/HL,TRANSITION,True
XLI,2014-01-24,2014-01-31,TRANSITION,LH/LL,True
XLI,2014-01-31,2014-02-07,LH/LL,LH/LL,False
XLI,2014-02-07,2014-02-14,LH/LL,LH/LL,False
XLI,2014-02-14,2014-02-21,LH/LL,TRANSITION,True
XLI,2014-02-21,2014-02-28,TRANSITION,TRANSITION,False
XLI,2014-02-28,2014-03-07,TRANSITION,TRANSITION,False
XLI,2014-03-07,2014-03-14,TRANSITION,TRANSITION,False
XLI,2014-03-14,2014-03-21,TRANSITION,TRANSITION,False
XLI,2014-03-21,2014-03-28,TRANSITION,TRANSITION,False
XLI,2014-03-28,2014-04-04,TRANSITION,TRANSITION,False
XLI,2014-04-04,2014-04-11,TRANSITION,TRANSITION,False
XLI,2014-04-11,2014-04-18,TRANSITION,HH/HL,True
XLI,2014-04-18,2014-04-25,HH/HL,HH/HL,False
XLI,2014-04-25,2014-05-02,HH/HL,HH/HL,False
XLI,2014-05-02,2014-05-09,HH/HL,HH/HL,False
XLI,2014-05-09,2014-05-16,HH/HL,TRANSITION,True
XLI,2014-05-16,2014-05-23,TRANSITION,TRANSITION,False
XLI,2014-05-23,2014-05-30,TRANSITION,TRANSITION,False
XLI,2014-05-30,2014-06-06,TRANSITION,TRANSITION,False
XLI,2014-06-06,2014-06-13,TRANSITION,TRANSITION,False
XLI,2014-06-13,2014-06-20,TRANSITION,TRANSITION,False
XLI,2014-06-20,2014-06-27,TRANSITION,TRANSITION,False
XLI,2014-06-27,2014-07-04,TRANSITION,LH/LL,True
XLI,2014-07-04,2014-07-11,LH/LL,LH/LL,False
XLI,2014-07-11,2014-07-18,LH/LL,LH/LL,False
XLI,2014-07-18,2014-07-25,LH/LL,LH/LL,False
XLI,2014-07-25,2014-08-01,LH/LL,LH/LL,False
XLI,2014-08-01,2014-08-08,LH/LL,LH/LL,False
XLI,2014-08-08,2014-08-15,LH/LL,LH/LL,False
XLI,2014-08-15,2014-08-22,LH/LL,LH/LL,False
